vehID,routeID,recentRecord,recentPosition,정류장 명칭,recentPop,opeDep,estPosition,measured_time,recent_x,recent_y,next_x,next_y
서울74사4683,11110236,2019-09-02 12:56:36,26,중앙대학교,2.0,20190902122021,31,20190902130000,0.5,-1.666666667,0.5,-1.5
서울74사4688,11110236,2019-09-02 12:57:58,24,중앙대후문,3.0,20190902122726,26,20190902130000,0.0,-1.666666667,0.5,-1.666666667
서울74사4696,11110236,2019-09-02 12:58:26,10,서울대학교,2.0,20190902125002,13,20190902130000,0.0,0.6,0.0,0.0
서울74사8588,11110236,2019-09-02 12:59:39,20,상도1동주민센터.상도3차래미안,1.0,20190902123558,21,20190902130000,0.0,-1.0,0.0,-1.166666667
서울74사8589,11110236,2019-09-02 12:59:11,15,봉천사거리.봉천중앙시장,9.0,20190902124301,18,20190902130000,0.0,-0.166666667,0.0,-0.666666667
서울74사8556,11110238,2019-09-02 12:54:09,22,벽산블루밍아파트종점,0.0,20190902122704,29,20190902130000,0.25,-0.5,0.5,-0.5
서울74사8557,11110238,2019-09-02 12:58:18,15,봉원중학교.행운동우성아파트,3.0,20190902123915,22,20190902130000,0.0,-0.333333333,0.25,-0.5
서울74사3709,11110241,2019-09-02 12:51:08,40,노량진역,0.0,20190902114954,64,20190902130000,0.7,0.5,0.5,1.0
서울70사8904,11110537,2019-09-02 12:59:19,4,낙성대현대아파트,24.0,20190902115500,9,20190902130000,-1.684210526,2.0,-1.2,2.0
서울70사8905,11110537,2019-09-02 12:58:44,26,노천강당,5.0,20190902055541,29,20190902130000,-0.631578947,1.0,-0.947368421,1.0
서울70사8906,11110537,2019-09-02 12:57:16,18,에너지자원연구소,5.0,20190902123506,22,20190902130000,-0.315789474,2.0,0.0,1.0
서울70사8907,11110537,2019-09-02 12:59:02,9,호암교수회관,29.0,20190902121613,11,20190902130000,-1.2,2.0,-1.052631579,2.0
서울70사8908,11110537,2019-09-02 12:58:58,15,노천강당,10.0,20190902124144,16,20190902130000,-0.631578947,2.0,-0.526315789,2.0
서울70사8909,11110537,2019-09-02 12:55:08,39,낙성대역,17.0,20190902052605,1,20190902130000,-2.0,1.0,-2.0,2.0
서울75사5007,11110537,2019-09-02 12:59:44,39,낙성대역,6.0,20190902103821,39,20190902130000,-2.0,1.0,-2.0,1.0
서울70사8985,11110537,2019-09-02 12:59:21,33,인헌아파트,10.0,20190902051307,35,20190902130000,-1.421052632,1.0,-1.578947368,1.0
서울70사9037,11110537,2019-09-02 12:57:02,22,제2공학관,1.0,20190902122957,25,20190902130000,0.0,1.0,-0.526315789,1.0
서울75사5004,11110537,2019-09-02 10:45:38,22,제2공학관,0.0,20190902102444,22,20190902130000,0.0,1.0,0.0,1.0
서울75사5294,11110537,2019-09-02 10:29:48,22,제2공학관,0.0,20190902100428,22,20190902130000,0.0,1.0,0.0,1.0
서울75사8911,11110537,2019-09-02 12:51:09,22,제2공학관,0.0,20190902073630,22,20190902130000,0.0,1.0,0.0,1.0
서울74사2511,11110236,2019-09-02 13:28:35,13,관악구청,2.0,20190902131345,15,20190902133000,0.0,0.0,0.0,-0.166666667
서울74사4688,11110236,2019-09-02 13:26:56,39,봉천사거리.위버폴리스,1.0,20190902122726,54,20190902133000,0.5,-0.166666667,0.0,1.0
서울74사4696,11110236,2019-09-02 13:24:05,26,중앙대학교,2.0,20190902125002,31,20190902133000,0.5,-1.666666667,0.5,-1.5
서울74사4698,11110236,2019-09-02 13:29:28,24,중앙대후문,6.0,20190902125638,26,20190902133000,0.0,-1.666666667,0.5,-1.666666667
서울74사8588,11110236,2019-09-02 13:29:59,38,봉원중학교.행운동우성아파트,4.0,20190902123558,38,20190902133000,0.5,-0.333333333,0.5,-0.333333333
서울74사8589,11110236,2019-09-02 13:29:55,34,상도1동주민센터.상도3차래미안,3.0,20190902124301,35,20190902133000,0.5,-1.0,0.5,-0.833333333
서울75사8902,11110236,2019-09-02 13:27:09,16,봉원중학교.행운동우성아파트,11.0,20190902130615,18,20190902133000,0.0,-0.333333333,0.0,-0.666666667
서울74사2073,11110238,2019-09-02 13:29:16,31,봉천사거리.위버폴리스,1.0,20190902124912,44,20190902133000,0.5,-0.166666667,0.0,1.0
서울74사8557,11110238,2019-09-02 13:19:27,31,봉천사거리.위버폴리스,1.0,20190902123915,44,20190902133000,0.5,-0.166666667,0.0,1.0
서울74사6871,11110238,2019-09-02 13:24:57,15,봉원중학교.행운동우성아파트,2.0,20190902130219,22,20190902133000,0.0,-0.333333333,0.25,-0.5
서울74사8525,11110238,2019-09-02 13:23:48,9,서울대학교,1.0,20190902131428,14,20190902133000,0.0,0.6,0.0,-0.166666667
서울74사3709,11110241,2019-09-02 12:51:08,40,노량진역,0.0,20190902114954,64,20190902133000,0.7,0.5,0.5,1.0
서울74사3711,11110241,2019-09-02 13:29:07,28,서울특별시.보라매병원,2.0,20190902124823,28,20190902133000,1.75,1.0,1.75,1.0
서울70사8904,11110537,2019-09-02 13:15:42,22,제2공학관,0.0,20190902115500,22,20190902133000,0.0,1.0,0.0,1.0
서울70사8909,11110537,2019-09-02 13:25:26,22,제2공학관,17.0,20190902052605,23,20190902133000,0.0,1.0,-0.315789474,1.0
서울75사5004,11110537,2019-09-02 10:45:38,22,제2공학관,0.0,20190902102444,22,20190902133000,0.0,1.0,0.0,1.0
서울75사5007,11110537,2019-09-02 13:24:40,22,제2공학관,0.0,20190902130124,22,20190902133000,0.0,1.0,0.0,1.0
서울75사5294,11110537,2019-09-02 10:29:48,22,제2공학관,0.0,20190902100428,22,20190902133000,0.0,1.0,0.0,1.0
서울70사8905,11110537,2019-09-02 13:29:59,16,공동기기원,10.0,20190902055541,16,20190902133000,-0.526315789,2.0,-0.526315789,2.0
서울70사8906,11110537,2019-09-02 13:29:28,1,낙성대역,38.0,20190902123506,2,20190902133000,-2.0,2.0,-1.894736842,2.0
서울75사8911,11110537,2019-09-02 13:25:12,1,낙성대역,38.0,20190902073630,2,20190902133000,-2.0,2.0,-1.894736842,2.0
서울70사8907,11110537,2019-09-02 13:29:41,29,학부생활관,32.0,20190902121613,30,20190902133000,-0.947368421,1.0,-1.052631579,1.0
서울70사8908,11110537,2019-09-02 13:29:34,34,서울과학전시관,16.0,20190902124144,37,20190902133000,-1.473684211,1.0,-1.789473684,1.0
서울70사8985,11110537,2019-09-02 13:26:11,17,유전공학연구소.반도체공동연구소,30.0,20190902051307,22,20190902133000,-0.421052632,2.0,0.0,1.0
서울70사9037,11110537,2019-09-02 13:29:43,9,호암교수회관,60.0,20190902122957,10,20190902133000,-1.2,2.0,-1.157894737,2.0
서울70사9034,11110236,2019-09-02 13:59:58,19,숭실대입구역,6.0,20190902133401,19,20190902140000,0.0,-0.833333333,0.0,-0.833333333
서울70사9034,11110236,2019-09-02 14:00:00,19,숭실대입구역,16.0,20190902133401,19,20190902140000,0.0,-0.833333333,0.0,-0.833333333
서울70사9035,11110236,2019-09-02 13:56:22,16,봉원중학교.행운동우성아파트,5.0,20190902133612,19,20190902140000,0.0,-0.333333333,0.0,-0.833333333
서울74사2511,11110236,2019-09-02 13:50:18,26,중앙대학교,2.0,20190902131345,32,20190902140000,0.5,-1.666666667,0.5,-1.333333333
서울74사2513,11110236,2019-09-02 13:58:04,26,중앙대학교,2.0,20190902132158,32,20190902140000,0.5,-1.666666667,0.5,-1.333333333
서울74사4677,11110236,2019-09-02 13:59:56,15,봉천사거리.봉천중앙시장,3.0,20190902134243,15,20190902140000,0.0,-0.166666667,0.0,-0.166666667
서울74사4678,11110236,2019-09-02 13:58:49,10,서울대학교,3.0,20190902134950,13,20190902140000,0.0,0.6,0.0,0.0
서울75사8902,11110236,2019-09-02 13:56:05,35,숭실대입구역,4.0,20190902130615,38,20190902140000,0.5,-0.833333333,0.5,-0.333333333
서울70사9033,11110238,2019-09-02 13:47:57,16,관악푸르지오아파트,0.0,20190902132640,30,20190902140000,0.0,-0.5,0.5,-0.333333333
서울74사8525,11110238,2019-09-02 13:56:51,31,봉천사거리.위버폴리스,0.0,20190902131428,35,20190902140000,0.5,-0.166666667,0.0,0.333333333
서울74사8542,11110238,2019-09-02 13:59:15,14,봉천사거리.봉천중앙시장,2.0,20190902133853,15,20190902140000,0.0,-0.166666667,0.0,-0.333333333
서울74사8542,11110238,2019-09-02 14:00:00,15,봉원중학교.행운동우성아파트,1.0,20190902133853,15,20190902140000,0.0,-0.333333333,0.0,-0.333333333
서울74사3733,11110241,2019-09-02 13:49:14,16,서울대본부앞,1.0,20190902133402,25,20190902140000,1.0,1.5,1.5,1.5
서울74사9741,11110241,2019-09-02 13:48:43,28,서울특별시.보라매병원,2.0,20190902130320,37,20190902140000,1.75,1.0,1.25,0.5
서울70사8904,11110537,2019-09-02 13:59:29,26,노천강당,7.0,20190902115500,27,20190902140000,-0.631578947,1.0,-0.736842105,1.0
서울70사8905,11110537,2019-09-02 13:35:01,22,제2공학관,0.0,20190902055541,24,20190902140000,0.0,1.0,-0.421052632,1.0
서울70사8906,11110537,2019-09-02 13:53:53,22,제2공학관,0.0,20190902123506,22,20190902140000,0.0,1.0,0.0,1.0
서울70사8908,11110537,2019-09-02 13:59:21,22,제2공학관,0.0,20190902124144,26,20190902140000,0.0,1.0,-0.631578947,1.0
서울75사5004,11110537,2019-09-02 10:45:38,22,제2공학관,0.0,20190902102444,22,20190902140000,0.0,1.0,0.0,1.0
서울75사5007,11110537,2019-09-02 13:24:40,22,제2공학관,0.0,20190902130124,22,20190902140000,0.0,1.0,0.0,1.0
서울75사8911,11110537,2019-09-02 13:50:20,22,제2공학관,1.0,20190902073630,23,20190902140000,0.0,1.0,-0.315789474,1.0
서울70사8907,11110537,2019-09-02 13:59:36,15,노천강당,9.0,20190902121613,17,20190902140000,-0.631578947,2.0,-0.421052632,2.0
서울70사8909,11110537,2019-09-02 13:59:53,7,호암교수회관,19.0,20190902052605,9,20190902140000,-1.368421053,2.0,-1.2,2.0
서울70사8985,11110537,2019-09-02 13:52:51,39,낙성대역,14.0,20190902051307,2,20190902140000,-2.0,1.0,-1.894736842,2.0
서울70사9037,11110537,2019-09-02 13:57:58,39,낙성대역,0.0,20190902122957,39,20190902140000,-2.0,1.0,-2.0,1.0
서울75사5294,11110537,2019-09-02 13:59:24,32,호암교수회관,16.0,20190902100428,33,20190902140000,-1.368421053,1.0,-1.421052632,1.0
서울70사9034,11110236,2019-09-02 14:29:53,37,성현동동아아파트,5.0,20190902133401,38,20190902143000,0.5,-0.5,0.5,-0.333333333
서울70사9035,11110236,2019-09-02 14:27:48,35,숭실대입구역,4.0,20190902133612,36,20190902143000,0.5,-0.833333333,0.5,-0.75
서울74사2511,11110236,2019-09-02 14:25:39,44,서울대학교,1.0,20190902131345,54,20190902143000,0.5,0.6,0.0,1.0
서울74사4677,11110236,2019-09-02 14:28:38,32,상도3차삼성래미안후문,4.0,20190902134243,34,20190902143000,0.5,-1.333333333,0.5,-1.0
서울74사4678,11110236,2019-09-02 14:26:11,26,중앙대학교,2.0,20190902134950,31,20190902143000,0.5,-1.666666667,0.5,-1.5
서울74사4681,11110236,2019-09-02 14:28:41,20,상도1동주민센터.상도3차래미안,10.0,20190902135958,24,20190902143000,0.0,-1.0,0.0,-1.666666667
서울74사4682,11110236,2019-09-02 14:28:57,12,서울여상.서울문영여중고앞,1.0,20190902141743,13,20190902143000,0.0,0.166666667,0.0,0.0
서울74사4683,11110236,2019-09-02 14:27:59,17,관악푸르지오아파트,5.0,20190902140619,18,20190902143000,0.0,-0.5,0.0,-0.666666667
서울74사2073,11110238,2019-09-02 14:28:35,12,관악구청,2.0,20190902141416,14,20190902143000,0.0,0.0,0.0,-0.166666667
서울74사8542,11110238,2019-09-02 14:25:16,33,관악경찰서.관악소방서,2.0,20190902133853,44,20190902143000,0.0,0.0,0.0,1.0
서울74사8557,11110238,2019-09-02 14:27:28,14,봉천사거리.봉천중앙시장,3.0,20190902140827,16,20190902143000,0.0,-0.166666667,0.0,-0.5
서울75사1906,11110238,2019-09-02 14:28:30,29,성현동동아아파트,1.0,20190902135056,31,20190902143000,0.5,-0.5,0.5,-0.166666667
서울74사3709,11110241,2019-09-02 14:23:10,16,서울대본부앞,5.0,20190902140827,25,20190902143000,1.0,1.5,1.5,1.5
서울70사8904,11110537,2019-09-02 14:29:55,13,대학원생활관,9.0,20190902140927,14,20190902143000,-0.842105263,2.0,-0.736842105,2.0
서울70사8905,11110537,2019-09-02 13:35:01,22,제2공학관,0.0,20190902055541,24,20190902143000,0.0,1.0,-0.421052632,1.0
서울70사8906,11110537,2019-09-02 13:53:53,22,제2공학관,0.0,20190902123506,22,20190902143000,0.0,1.0,0.0,1.0
서울70사8985,11110537,2019-09-02 14:21:09,22,제2공학관,0.0,20190902051307,22,20190902143000,0.0,1.0,0.0,1.0
서울70사9037,11110537,2019-09-02 14:29:38,22,제2공학관,0.0,20190902122957,22,20190902143000,0.0,1.0,0.0,1.0
서울75사5004,11110537,2019-09-02 10:45:38,22,제2공학관,0.0,20190902102444,22,20190902143000,0.0,1.0,0.0,1.0
서울70사8907,11110537,2019-09-02 14:29:35,33,인헌아파트,14.0,20190902121613,37,20190902143000,-1.421052632,1.0,-1.789473684,1.0
서울70사8908,11110537,2019-09-02 14:25:22,39,낙성대역,0.0,20190902124144,39,20190902143000,-2.0,1.0,-2.0,1.0
서울70사8909,11110537,2019-09-02 14:29:52,27,관악사삼거리,22.0,20190902052605,27,20190902143000,-0.736842105,1.0,-0.736842105,1.0
서울75사5007,11110537,2019-09-02 14:23:21,1,낙성대역,20.0,20190902141913,2,20190902143000,-2.0,2.0,-1.894736842,2.0
서울75사5294,11110537,2019-09-02 14:28:38,17,유전공학연구소.반도체공동연구소,19.0,20190902100428,22,20190902143000,-0.421052632,2.0,0.0,1.0
서울75사5295,11110537,2019-09-02 14:29:43,38,낙성대입구,20.0,20190902135345,39,20190902143000,-1.894736842,1.0,-2.0,1.0
서울75사8911,11110537,2019-09-02 14:29:19,7,호암교수회관,32.0,20190902073630,11,20190902143000,-1.368421053,2.0,-1.052631579,2.0
서울74사4681,11110236,2019-09-02 14:58:50,39,봉천사거리.위버폴리스,1.0,20190902135958,41,20190902150000,0.5,-0.166666667,0.5,0.0
서울74사4682,11110236,2019-09-02 14:51:18,26,중앙대학교,0.0,20190902141743,31,20190902150000,0.5,-1.666666667,0.5,-1.5
서울74사4688,11110236,2019-09-02 14:58:11,26,중앙대학교,3.0,20190902142132,31,20190902150000,0.5,-1.666666667,0.5,-1.5
서울74사4683,11110236,2019-09-02 14:55:05,34,상도1동주민센터.상도3차래미안,1.0,20190902140619,39,20190902150000,0.5,-1.0,0.5,-0.166666667
서울74사4696,11110236,2019-09-02 14:57:20,15,봉천사거리.봉천중앙시장,2.0,20190902143840,19,20190902150000,0.0,-0.166666667,0.0,-0.833333333
서울74사4698,11110236,2019-09-02 14:59:44,13,관악구청,2.0,20190902144416,16,20190902150000,0.0,0.0,0.0,-0.333333333
서울74사8588,11110236,2019-09-02 14:59:50,22,상도3차삼성래미안후문,10.0,20190902142854,23,20190902150000,0.0,-1.333333333,0.0,-1.5
서울74사8589,11110236,2019-09-02 14:59:03,19,숭실대입구역,4.0,20190902143011,21,20190902150000,0.0,-0.833333333,0.0,-1.166666667
서울75사8902,11110236,2019-09-02 15:00:00,10,서울대학교,2.0,20190902145120,15,20190902150000,0.0,0.6,0.0,-0.166666667
서울70사9033,11110238,2019-09-02 14:54:22,12,관악구청,0.0,20190902144137,14,20190902150000,0.0,0.0,0.0,-0.166666667
서울74사6871,11110238,2019-09-02 14:56:02,22,벽산블루밍아파트종점,0.0,20190902142414,29,20190902150000,0.25,-0.5,0.5,-0.5
서울74사8525,11110238,2019-09-02 14:52:49,16,관악푸르지오아파트,1.0,20190902143243,22,20190902150000,0.0,-0.5,0.25,-0.5
서울74사8542,11110238,2019-09-02 14:59:44,10,서울대학교치과병원.동물병원,5.0,20190902144945,12,20190902150000,0.0,0.333333333,0.0,0.0
서울74사8557,11110238,2019-09-02 14:58:10,36,서울대학교,1.0,20190902140827,44,20190902150000,0.0,0.6,0.0,1.0
서울74사3738,11110241,2019-09-02 14:55:42,16,서울대본부앞,1.0,20190902144042,25,20190902150000,1.0,1.5,1.5,1.5
서울74사8579,11110241,2019-09-02 14:53:17,25,신림역2번출구,2.0,20190902142304,28,20190902150000,1.5,1.5,1.75,1.0
서울70사8904,11110537,2019-09-02 14:59:57,36,낙성대현대아파트,24.0,20190902140927,37,20190902150000,-1.684210526,1.0,-1.789473684,1.0
서울70사8905,11110537,2019-09-02 14:59:22,8,인헌아파트,3.0,20190902145055,10,20190902150000,-1.421052632,2.0,-1.157894737,2.0
서울70사8906,11110537,2019-09-02 14:56:48,1,낙성대역,9.0,20190902145041,7,20190902150000,-2.0,2.0,-1.368421053,2.0
서울70사8907,11110537,2019-09-02 14:59:39,15,노천강당,2.0,20190902121613,18,20190902150000,-0.631578947,2.0,-0.315789474,2.0
서울70사8908,11110537,2019-09-02 14:56:57,22,제2공학관,4.0,20190902124144,24,20190902150000,0.0,1.0,-0.421052632,1.0
서울70사8985,11110537,2019-09-02 14:21:09,22,제2공학관,0.0,20190902051307,22,20190902150000,0.0,1.0,0.0,1.0
서울70사9037,11110537,2019-09-02 14:29:38,22,제2공학관,0.0,20190902122957,22,20190902150000,0.0,1.0,0.0,1.0
서울75사5004,11110537,2019-09-02 10:45:38,22,제2공학관,0.0,20190902102444,22,20190902150000,0.0,1.0,0.0,1.0
서울75사5295,11110537,2019-09-02 14:58:05,22,제2공학관,0.0,20190902135345,22,20190902150000,0.0,1.0,0.0,1.0
서울70사8909,11110537,2019-09-02 14:59:48,10,가족생활동,13.0,20190902052605,11,20190902150000,-1.157894737,2.0,-1.052631579,2.0
서울75사5007,11110537,2019-09-02 14:58:09,25,교수회관입구,2.0,20190902141913,26,20190902150000,-0.526315789,1.0,-0.631578947,1.0
서울75사5165,11110537,2019-09-02 14:58:50,3,인헌초등학교,7.0,20190902113137,8,20190902150000,-1.789473684,2.0,-1.421052632,2.0
서울75사5294,11110537,2019-09-02 14:55:46,39,낙성대역,0.0,20190902100428,1,20190902150000,-2.0,1.0,-2.0,2.0
서울75사8911,11110537,2019-09-02 14:59:28,30,BK국제관,18.0,20190902073630,31,20190902150000,-1.052631579,1.0,-1.157894737,1.0
서울70사9034,11110236,2019-09-02 15:29:45,17,관악푸르지오아파트,4.0,20190902150346,19,20190902153000,0.0,-0.5,0.0,-0.833333333
서울70사9035,11110236,2019-09-02 15:27:35,13,관악구청,1.0,20190902151145,16,20190902153000,0.0,0.0,0.0,-0.333333333
서울74사2511,11110236,2019-09-02 15:29:19,22,상도3차삼성래미안후문,9.0,20190902145655,24,20190902153000,0.0,-1.333333333,0.0,-1.666666667
서울74사2513,11110236,2019-09-02 15:21:42,54,제2공학관,7.0,20190902151916,12,20190902153000,0.0,1.0,0.0,0.166666667
서울74사4677,11110236,2019-09-02 15:25:20,10,서울대학교,1.0,20190902151525,13,20190902153000,0.0,0.6,0.0,0.0
서울74사4682,11110236,2019-09-02 15:18:03,39,봉천사거리.위버폴리스,2.0,20190902141743,54,20190902153000,0.5,-0.166666667,0.0,1.0
서울74사8589,11110236,2019-09-02 15:29:26,39,봉천사거리.위버폴리스,2.0,20190902143011,42,20190902153000,0.5,-0.166666667,0.5,0.166666667
서울74사4696,11110236,2019-09-02 15:28:05,34,상도1동주민센터.상도3차래미안,4.0,20190902143840,35,20190902153000,0.5,-1.0,0.5,-0.833333333
서울74사4698,11110236,2019-09-02 15:20:36,26,중앙대학교,3.0,20190902144416,31,20190902153000,0.5,-1.666666667,0.5,-1.5
서울75사8902,11110236,2019-09-02 15:28:08,26,중앙대학교,1.0,20190902145120,31,20190902153000,0.5,-1.666666667,0.5,-1.5
서울74사8588,11110236,2019-09-02 15:20:22,35,숭실대입구역,1.0,20190902142854,41,20190902153000,0.5,-0.833333333,0.5,0.0
서울74사8542,11110238,2019-09-02 15:21:25,22,벽산블루밍아파트종점,0.0,20190902144945,31,20190902153000,0.25,-0.5,0.5,-0.166666667
서울74사8556,11110238,2019-09-02 15:28:26,16,관악푸르지오아파트,4.0,20190902150702,22,20190902153000,0.0,-0.5,0.25,-0.5
서울75사1906,11110238,2019-09-02 15:18:49,15,봉원중학교.행운동우성아파트,0.0,20190902145758,31,20190902153000,0.0,-0.333333333,0.5,-0.166666667
서울74사3711,11110241,2019-09-02 15:21:59,16,서울대본부앞,2.0,20190902150757,25,20190902153000,1.0,1.5,1.5,1.5
서울75사1320,11110241,2019-09-02 15:13:44,16,서울대본부앞,5.0,20190902145740,25,20190902153000,1.0,1.5,1.5,1.5
서울74사9998,11110241,2019-09-02 15:24:38,25,신림역2번출구,1.0,20190902144909,28,20190902153000,1.5,1.5,1.75,1.0
서울70사8904,11110537,2019-09-02 15:26:48,22,제2공학관,23.0,20190902140927,22,20190902153000,0.0,1.0,0.0,1.0
서울70사8906,11110537,2019-09-02 15:28:20,22,제2공학관,6.0,20190902145041,23,20190902153000,0.0,1.0,-0.315789474,1.0
서울75사5004,11110537,2019-09-02 10:45:38,22,제2공학관,0.0,20190902102444,22,20190902153000,0.0,1.0,0.0,1.0
서울75사5294,11110537,2019-09-02 15:24:36,22,제2공학관,0.0,20190902100428,22,20190902153000,0.0,1.0,0.0,1.0
서울70사8905,11110537,2019-09-02 15:29:13,27,관악사삼거리,22.0,20190902145055,28,20190902153000,-0.736842105,1.0,-0.842105263,1.0
서울70사8907,11110537,2019-09-02 15:28:10,1,낙성대역,13.0,20190902121613,3,20190902153000,-2.0,2.0,-1.789473684,2.0
서울70사8908,11110537,2019-09-02 15:29:51,11,서울대후문.연구공원,11.0,20190902151512,12,20190902153000,-1.052631579,2.0,-0.947368421,2.0
서울70사8909,11110537,2019-09-02 15:28:31,38,낙성대입구,36.0,20190902052605,39,20190902153000,-1.894736842,1.0,-2.0,1.0
서울70사8985,11110537,2019-09-02 15:29:05,34,서울과학전시관,27.0,20190902051307,35,20190902153000,-1.473684211,1.0,-1.578947368,1.0
서울70사9037,11110537,2019-09-02 15:29:22,24,유전공학연구소.반도체공동연구소,9.0,20190902122957,25,20190902153000,-0.421052632,1.0,-0.526315789,1.0
서울75사5007,11110537,2019-09-02 15:28:17,12,학부생활관,10.0,20190902151004,15,20190902153000,-0.947368421,2.0,-0.631578947,2.0
서울75사5165,11110537,2019-09-02 15:29:14,31,가족생활동,16.0,20190902113137,33,20190902153000,-1.157894737,1.0,-1.421052632,1.0
서울75사5295,11110537,2019-09-02 15:29:43,3,인헌초등학교,26.0,20190902135345,7,20190902153000,-1.789473684,2.0,-1.368421053,2.0
서울75사8911,11110537,2019-09-02 15:29:10,19,신소재연구소,26.0,20190902073630,22,20190902153000,-0.210526316,2.0,0.0,1.0
서울70사9034,11110236,2019-09-02 15:58:53,35,숭실대입구역,6.0,20190902150346,36,20190902160000,0.5,-0.833333333,0.5,-0.75
서울70사9035,11110236,2019-09-02 15:44:56,26,중앙대학교,0.0,20190902151145,35,20190902160000,0.5,-1.666666667,0.5,-0.833333333
서울74사2513,11110236,2019-09-02 15:59:59,26,중앙대학교,0.0,20190902151916,26,20190902160000,0.5,-1.666666667,0.5,-1.666666667
서울74사4677,11110236,2019-09-02 15:51:37,26,중앙대학교,5.0,20190902151525,31,20190902160000,0.5,-1.666666667,0.5,-1.5
서울74사2511,11110236,2019-09-02 15:59:05,39,봉천사거리.위버폴리스,2.0,20190902145655,41,20190902160000,0.5,-0.166666667,0.5,0.0
서울74사4678,11110236,2019-09-02 15:59:58,24,중앙대후문,0.0,20190902152738,26,20190902160000,0.0,-1.666666667,0.5,-1.666666667
